127.0.0.1 - - [05/Nov/2020:23:47:47 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:55:42 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/media/video-1-576p.mp4 HTTP/1.1" 206 1873863
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:55:48 +0900] "GET /ddit/message/list HTTP/1.1" 200 33117
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:55:48 +0900] "GET /ddit/resources/img/member/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:56:17 +0900] "GET /ddit/message/notReadMessage HTTP/1.1" 200 32384
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:56:17 +0900] "GET /ddit/resources/img/member/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:56:21 +0900] "GET /ddit/message/notReadMessage HTTP/1.1" 200 32384
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:56:21 +0900] "GET /ddit/resources/img/member/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:56:26 +0900] "GET /ddit/message/detail.page?message_no=MESSAGE0004 HTTP/1.1" 200 30768
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:56:26 +0900] "GET /ddit/resources/img/member/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:56:31 +0900] "GET /ddit/message/list HTTP/1.1" 200 33129
0:0:0:0:0:0:0:1 - - [05/Nov/2020:23:56:31 +0900] "GET /ddit/resources/img/member/ HTTP/1.1" 404 721
