127.0.0.1 - - [28/Nov/2020:21:21:38 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:24:28 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/js/vendor/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:24:28 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/css/vendor/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:51 +0900] "GET /ddit/index.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:51 +0900] "GET /ddit/common/loginTimeOut HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:54 +0900] "GET /ddit HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:54 +0900] "GET /ddit/ HTTP/1.1" 200 6401
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:54 +0900] "GET /ddit/resources/img/uni.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:56 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/css/vendor/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:56 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/js/vendor/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:56 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/js/plugins/index.all.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:39:56 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/js/vendor/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:40:09 +0900] "POST /ddit/common/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:40:15 +0900] "GET /ddit/resources/img/member/4f0d055ccfdf46a8b35e7d8f464535b4.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:40:16 +0900] "GET /ddit/index.do HTTP/1.1" 200 161015
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:40:17 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/js/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:40:17 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/css/vendor/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:40:18 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/js/plugins/index.all.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:40:18 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/js/vendor/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:21:40:18 +0900] "GET /ddit/resources/bootstrap/adomx-html-tf-v1.1/html/light/assets/js/vendor/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [28/Nov/2020:23:18:01 +0900] "GET /Semi_Project/ HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [28/Nov/2020:23:18:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
